"site_id","site_index","observer_id","training_observer","observer_index","year","lat","long"
2007,2,1020117,TRUE,500,2008,34.8680404,-86.2030371
2007,2,1190801,FALSE,2274,2009,34.8680404,-86.2030371
2007,2,1190801,FALSE,2274,2010,34.8680404,-86.2030371
2007,2,1190801,FALSE,2274,2011,34.8680404,-86.2030371
2007,2,1190801,FALSE,2274,2013,34.8680404,-86.2030371
2010,3,1160069,TRUE,1678,1982,33.1913463,-85.9258408
2010,3,1160069,TRUE,1678,1983,33.1913463,-85.9258408
2010,3,1160069,TRUE,1678,1984,33.1913463,-85.9258408
2010,3,1160069,TRUE,1678,1985,33.1913463,-85.9258408
2010,3,1160069,TRUE,1678,1986,33.1913463,-85.9258408
2010,3,1160069,TRUE,1678,1987,33.1913463,-85.9258408
2010,3,1150037,TRUE,1470,1989,33.1913463,-85.9258408
2010,3,1150037,TRUE,1470,1990,33.1913463,-85.9258408
2010,3,1150037,TRUE,1470,1991,33.1913463,-85.9258408
2010,3,1150037,TRUE,1470,1992,33.1913463,-85.9258408
2010,3,1160069,TRUE,1678,1993,33.1913463,-85.9258408
2010,3,1150037,TRUE,1470,1994,33.1913463,-85.9258408
2010,3,1150037,TRUE,1470,1995,33.1913463,-85.9258408
2010,3,1150772,TRUE,1640,1996,33.1913463,-85.9258408
2010,3,1150772,TRUE,1640,1997,33.1913463,-85.9258408
2010,3,1150772,TRUE,1640,1998,33.1913463,-85.9258408
2010,3,1150772,TRUE,1640,1999,33.1913463,-85.9258408
2010,3,1150772,TRUE,1640,2000,33.1913463,-85.9258408
2010,3,1150772,TRUE,1640,2001,33.1913463,-85.9258408
2010,3,1150772,TRUE,1640,2002,33.1913463,-85.9258408
2010,3,1150772,TRUE,1640,2003,33.1913463,-85.9258408
2010,3,1150772,TRUE,1640,2005,33.1913463,-85.9258408
2010,3,1150772,TRUE,1640,2006,33.1913463,-85.9258408
2010,3,1150772,TRUE,1640,2007,33.1913463,-85.9258408
2010,3,1150772,TRUE,1640,2008,33.1913463,-85.9258408
2010,3,1150772,TRUE,1640,2009,33.1913463,-85.9258408
2010,3,1150772,TRUE,1640,2010,33.1913463,-85.9258408
2010,3,1150772,TRUE,1640,2011,33.1913463,-85.9258408
2010,3,1150772,TRUE,1640,2012,33.1913463,-85.9258408
2010,3,1150772,TRUE,1640,2013,33.1913463,-85.9258408
2013,4,1070006,TRUE,865,1982,33.8116977,-86.1153789
2013,4,1070006,TRUE,865,1983,33.8116977,-86.1153789
2013,4,1070006,TRUE,865,1984,33.8116977,-86.1153789
2013,4,1070006,TRUE,865,1985,33.8116977,-86.1153789
2013,4,1020160,TRUE,518,1986,33.8116977,-86.1153789
2013,4,1020160,TRUE,518,1987,33.8116977,-86.1153789
2013,4,1020160,TRUE,518,1988,33.8116977,-86.1153789
2013,4,1020160,TRUE,518,1989,33.8116977,-86.1153789
2013,4,1020160,TRUE,518,1990,33.8116977,-86.1153789
2013,4,1020160,TRUE,518,1991,33.8116977,-86.1153789
2013,4,1020160,TRUE,518,1992,33.8116977,-86.1153789
2013,4,1020160,TRUE,518,1993,33.8116977,-86.1153789
2013,4,1020160,TRUE,518,1994,33.8116977,-86.1153789
2013,4,1020160,TRUE,518,1995,33.8116977,-86.1153789
2013,4,1020160,TRUE,518,1996,33.8116977,-86.1153789
2013,4,1020160,TRUE,518,1997,33.8116977,-86.1153789
2013,4,1020160,TRUE,518,1998,33.8116977,-86.1153789
2013,4,1020160,TRUE,518,1999,33.8116977,-86.1153789
2013,4,1020160,TRUE,518,2000,33.8116977,-86.1153789
2013,4,1020160,TRUE,518,2001,33.8116977,-86.1153789
2013,4,1020160,TRUE,518,2002,33.8116977,-86.1153789
2013,4,1020160,TRUE,518,2003,33.8116977,-86.1153789
2013,4,1020160,TRUE,518,2005,33.8116977,-86.1153789
2013,4,1091218,FALSE,2127,2011,33.8116977,-86.1153789
2013,4,1091218,FALSE,2127,2012,33.8116977,-86.1153789
2014,5,1190003,TRUE,1748,1982,33.4549551,-86.6010915
2014,5,1190003,TRUE,1748,1983,33.4549551,-86.6010915
2014,5,1190003,TRUE,1748,1984,33.4549551,-86.6010915
2014,5,1190003,TRUE,1748,1985,33.4549551,-86.6010915
2014,5,1190003,TRUE,1748,1986,33.4549551,-86.6010915
2014,5,1190003,TRUE,1748,1987,33.4549551,-86.6010915
2014,5,1190003,TRUE,1748,1988,33.4549551,-86.6010915
2014,5,1190003,TRUE,1748,1989,33.4549551,-86.6010915
2014,5,1190003,TRUE,1748,1990,33.4549551,-86.6010915
2014,5,1190003,TRUE,1748,1991,33.4549551,-86.6010915
2014,5,1190003,TRUE,1748,1992,33.4549551,-86.6010915
2014,5,1190003,TRUE,1748,1993,33.4549551,-86.6010915
2014,5,1190003,TRUE,1748,1994,33.4549551,-86.6010915
2014,5,1190003,TRUE,1748,1995,33.4549551,-86.6010915
2014,5,1190003,TRUE,1748,1996,33.4549551,-86.6010915
2014,5,1190003,TRUE,1748,1997,33.4549551,-86.6010915
2014,5,1190003,TRUE,1748,1998,33.4549551,-86.6010915
2014,5,1190003,TRUE,1748,1999,33.4549551,-86.6010915
2014,5,1190003,TRUE,1748,2000,33.4549551,-86.6010915
2014,5,1040614,TRUE,786,2001,33.4549551,-86.6010915
2014,5,1040614,TRUE,786,2002,33.4549551,-86.6010915
2014,5,1040614,TRUE,786,2003,33.4549551,-86.6010915
2014,5,1040614,TRUE,786,2004,33.4549551,-86.6010915
2014,5,1040614,TRUE,786,2005,33.4549551,-86.6010915
2014,5,1040614,TRUE,786,2008,33.4549551,-86.6010915
2014,5,1040614,TRUE,786,2009,33.4549551,-86.6010915
2014,5,1040614,TRUE,786,2010,33.4549551,-86.6010915
2014,5,1040614,TRUE,786,2011,33.4549551,-86.6010915
2014,5,1040614,TRUE,786,2012,33.4549551,-86.6010915
2014,5,1040614,TRUE,786,2013,33.4549551,-86.6010915
2015,6,1000128,TRUE,375,1982,33.6822947,-86.8721632
2015,6,1050001,TRUE,797,1983,33.6822947,-86.8721632
2015,6,1050001,TRUE,797,1984,33.6822947,-86.8721632
2015,6,1050001,TRUE,797,1985,33.6822947,-86.8721632
2015,6,1050001,TRUE,797,1986,33.6822947,-86.8721632
2015,6,1050001,TRUE,797,1987,33.6822947,-86.8721632
2015,6,1050001,TRUE,797,1988,33.6822947,-86.8721632
2015,6,1050001,TRUE,797,1989,33.6822947,-86.8721632
2015,6,1050001,TRUE,797,1990,33.6822947,-86.8721632
2015,6,1020160,TRUE,518,1991,33.6822947,-86.8721632
2015,6,1020160,TRUE,518,1992,33.6822947,-86.8721632
2015,6,1020160,TRUE,518,1993,33.6822947,-86.8721632
2015,6,1020160,TRUE,518,1994,33.6822947,-86.8721632
2015,6,1020160,TRUE,518,1995,33.6822947,-86.8721632
2015,6,1020160,TRUE,518,1996,33.6822947,-86.8721632
2015,6,1020160,TRUE,518,1997,33.6822947,-86.8721632
2015,6,1020160,TRUE,518,1998,33.6822947,-86.8721632
2015,6,1020160,TRUE,518,1999,33.6822947,-86.8721632
2015,6,1020160,TRUE,518,2000,33.6822947,-86.8721632
2015,6,1020160,TRUE,518,2001,33.6822947,-86.8721632
2015,6,1020160,TRUE,518,2002,33.6822947,-86.8721632
2015,6,1020160,TRUE,518,2003,33.6822947,-86.8721632
2015,6,1020160,TRUE,518,2005,33.6822947,-86.8721632
2015,6,1120636,FALSE,2160,2012,33.6822947,-86.8721632
2015,6,1120636,FALSE,2160,2013,33.6822947,-86.8721632
2017,7,1050001,TRUE,797,1982,33.5263185,-87.0044623
2017,7,1050001,TRUE,797,1983,33.5263185,-87.0044623
2017,7,1050001,TRUE,797,1984,33.5263185,-87.0044623
2017,7,1050001,TRUE,797,1985,33.5263185,-87.0044623
2017,7,1050001,TRUE,797,1986,33.5263185,-87.0044623
2017,7,1050001,TRUE,797,1987,33.5263185,-87.0044623
2017,7,1050001,TRUE,797,1988,33.5263185,-87.0044623
2017,7,1050001,TRUE,797,1989,33.5263185,-87.0044623
2017,7,1050001,TRUE,797,1990,33.5263185,-87.0044623
2017,7,1050001,TRUE,797,1991,33.5263185,-87.0044623
2017,7,1050001,TRUE,797,1992,33.5263185,-87.0044623
2017,7,1050001,TRUE,797,1993,33.5263185,-87.0044623
2017,7,1050001,TRUE,797,1994,33.5263185,-87.0044623
2017,7,1050001,TRUE,797,1995,33.5263185,-87.0044623
2017,7,1050007,TRUE,800,1996,33.5263185,-87.0044623
2017,7,1050007,TRUE,800,1997,33.5263185,-87.0044623
2017,7,1050007,TRUE,800,1998,33.5263185,-87.0044623
2017,7,1050007,TRUE,800,1999,33.5263185,-87.0044623
2017,7,1050007,TRUE,800,2000,33.5263185,-87.0044623
2017,7,1050007,TRUE,800,2001,33.5263185,-87.0044623
2017,7,1050007,TRUE,800,2002,33.5263185,-87.0044623
2017,7,1050007,TRUE,800,2003,33.5263185,-87.0044623
2017,7,1050007,TRUE,800,2004,33.5263185,-87.0044623
2017,7,1050007,TRUE,800,2005,33.5263185,-87.0044623
2017,7,1050007,TRUE,800,2006,33.5263185,-87.0044623
2017,7,1050007,TRUE,800,2007,33.5263185,-87.0044623
2017,7,1050007,TRUE,800,2008,33.5263185,-87.0044623
2017,7,1050007,TRUE,800,2009,33.5263185,-87.0044623
2017,7,1050007,TRUE,800,2010,33.5263185,-87.0044623
2017,7,1050007,TRUE,800,2012,33.5263185,-87.0044623
2017,7,1050007,TRUE,800,2013,33.5263185,-87.0044623
2019,8,1160079,TRUE,1681,1982,33.4765537,-88.1712189
2019,8,1160079,TRUE,1681,1983,33.4765537,-88.1712189
2019,8,1160079,TRUE,1681,1984,33.4765537,-88.1712189
2019,8,1160079,TRUE,1681,1985,33.4765537,-88.1712189
2019,8,1160079,TRUE,1681,1986,33.4765537,-88.1712189
2019,8,1160079,TRUE,1681,1987,33.4765537,-88.1712189
2019,8,1160079,TRUE,1681,1988,33.4765537,-88.1712189
2019,8,1160079,TRUE,1681,1989,33.4765537,-88.1712189
2019,8,1160079,TRUE,1681,1990,33.4765537,-88.1712189
2019,8,1160079,TRUE,1681,1991,33.4765537,-88.1712189
2019,8,1160079,TRUE,1681,1992,33.4765537,-88.1712189
2019,8,1160079,TRUE,1681,1993,33.4765537,-88.1712189
2019,8,1160079,TRUE,1681,1994,33.4765537,-88.1712189
2019,8,1160079,TRUE,1681,1995,33.4765537,-88.1712189
2019,8,1160079,TRUE,1681,1996,33.4765537,-88.1712189
2019,8,1160079,TRUE,1681,1997,33.4765537,-88.1712189
2019,8,1160079,TRUE,1681,1998,33.4765537,-88.1712189
2019,8,1160079,TRUE,1681,1999,33.4765537,-88.1712189
2019,8,1160079,TRUE,1681,2000,33.4765537,-88.1712189
2019,8,1160079,TRUE,1681,2001,33.4765537,-88.1712189
2019,8,1160079,TRUE,1681,2002,33.4765537,-88.1712189
2019,8,1160079,TRUE,1681,2003,33.4765537,-88.1712189
2019,8,1160079,TRUE,1681,2004,33.4765537,-88.1712189
2019,8,1160079,TRUE,1681,2005,33.4765537,-88.1712189
2019,8,1160079,TRUE,1681,2006,33.4765537,-88.1712189
2019,8,1160079,TRUE,1681,2007,33.4765537,-88.1712189
2019,8,1040916,FALSE,2038,2008,33.4765537,-88.1712189
2019,8,1040916,FALSE,2038,2009,33.4765537,-88.1712189
2019,8,1040916,FALSE,2038,2010,33.4765537,-88.1712189
2019,8,1040916,FALSE,2038,2011,33.4765537,-88.1712189
2019,8,1080658,FALSE,2102,2013,33.4765537,-88.1712189
2020,9,1140013,TRUE,1356,1982,32.1307226,-88.3172665
2020,9,1140013,TRUE,1356,1983,32.1307226,-88.3172665
2020,9,1140013,TRUE,1356,1984,32.1307226,-88.3172665
2020,9,1140013,TRUE,1356,1985,32.1307226,-88.3172665
2020,9,1140013,TRUE,1356,1986,32.1307226,-88.3172665
2020,9,1140013,TRUE,1356,1987,32.1307226,-88.3172665
2020,9,1140013,TRUE,1356,1988,32.1307226,-88.3172665
2020,9,1140013,TRUE,1356,1989,32.1307226,-88.3172665
2020,9,1140013,TRUE,1356,1990,32.1307226,-88.3172665
2020,9,1140013,TRUE,1356,1991,32.1307226,-88.3172665
2020,9,1140013,TRUE,1356,1992,32.1307226,-88.3172665
2020,9,1140013,TRUE,1356,1993,32.1307226,-88.3172665
2020,9,1140013,TRUE,1356,1994,32.1307226,-88.3172665
2020,9,1140013,TRUE,1356,1995,32.1307226,-88.3172665
2020,9,1140013,TRUE,1356,1996,32.1307226,-88.3172665
2020,9,1140013,TRUE,1356,1997,32.1307226,-88.3172665
2020,9,1140013,TRUE,1356,1998,32.1307226,-88.3172665
2020,9,1140013,TRUE,1356,1999,32.1307226,-88.3172665
2020,9,1140013,TRUE,1356,2000,32.1307226,-88.3172665
2020,9,1140013,TRUE,1356,2001,32.1307226,-88.3172665
2020,9,1140013,TRUE,1356,2002,32.1307226,-88.3172665
2020,9,1140013,TRUE,1356,2003,32.1307226,-88.3172665
2020,9,1140013,TRUE,1356,2004,32.1307226,-88.3172665
2020,9,1140013,TRUE,1356,2005,32.1307226,-88.3172665
2020,9,1020446,FALSE,1994,2007,32.1307226,-88.3172665
2020,9,1020446,FALSE,1994,2008,32.1307226,-88.3172665
2020,9,1020446,FALSE,1994,2009,32.1307226,-88.3172665
2020,9,1020446,FALSE,1994,2010,32.1307226,-88.3172665
2020,9,1020446,FALSE,1994,2011,32.1307226,-88.3172665
2020,9,1020446,FALSE,1994,2012,32.1307226,-88.3172665
2020,9,1020446,FALSE,1994,2013,32.1307226,-88.3172665
2021,10,1140059,TRUE,1365,1982,32.2782397,-87.8359539
2021,10,1140059,TRUE,1365,1983,32.2782397,-87.8359539
2021,10,1140059,TRUE,1365,1986,32.2782397,-87.8359539
2021,10,1140059,TRUE,1365,1989,32.2782397,-87.8359539
2021,10,1140059,TRUE,1365,1990,32.2782397,-87.8359539
2021,10,1140059,TRUE,1365,1991,32.2782397,-87.8359539
2021,10,1190276,TRUE,1792,1995,32.2782397,-87.8359539
2021,10,1190276,TRUE,1792,1996,32.2782397,-87.8359539
2021,10,1190276,TRUE,1792,1997,32.2782397,-87.8359539
2021,10,1160079,TRUE,1681,1998,32.2782397,-87.8359539
2021,10,1160079,TRUE,1681,1999,32.2782397,-87.8359539
2021,10,1160079,TRUE,1681,2000,32.2782397,-87.8359539
2021,10,1160079,TRUE,1681,2001,32.2782397,-87.8359539
2021,10,1160079,TRUE,1681,2002,32.2782397,-87.8359539
2021,10,1160079,TRUE,1681,2003,32.2782397,-87.8359539
2021,10,1160079,TRUE,1681,2004,32.2782397,-87.8359539
2021,10,1160079,TRUE,1681,2005,32.2782397,-87.8359539
2021,10,1160079,TRUE,1681,2006,32.2782397,-87.8359539
2021,10,1160079,TRUE,1681,2007,32.2782397,-87.8359539
2021,10,1020446,FALSE,1994,2008,32.2782397,-87.8359539
2021,10,1020446,FALSE,1994,2009,32.2782397,-87.8359539
2021,10,1020446,FALSE,1994,2010,32.2782397,-87.8359539
2021,10,1020446,FALSE,1994,2011,32.2782397,-87.8359539
2021,10,1020446,FALSE,1994,2012,32.2782397,-87.8359539
2021,10,1020446,FALSE,1994,2013,32.2782397,-87.8359539
2022,11,1160079,TRUE,1681,1982,32.442715,-87.2158334
2022,11,1160079,TRUE,1681,1983,32.442715,-87.2158334
2022,11,1160079,TRUE,1681,1984,32.442715,-87.2158334
2022,11,1160079,TRUE,1681,1985,32.442715,-87.2158334
2022,11,1160079,TRUE,1681,1986,32.442715,-87.2158334
2022,11,1160079,TRUE,1681,1987,32.442715,-87.2158334
2022,11,1160079,TRUE,1681,1988,32.442715,-87.2158334
2022,11,1160079,TRUE,1681,1989,32.442715,-87.2158334
2022,11,1160079,TRUE,1681,1990,32.442715,-87.2158334
2022,11,1160079,TRUE,1681,1991,32.442715,-87.2158334
2022,11,1160079,TRUE,1681,1992,32.442715,-87.2158334
2022,11,1160079,TRUE,1681,1993,32.442715,-87.2158334
2022,11,1160079,TRUE,1681,1994,32.442715,-87.2158334
2022,11,1160079,TRUE,1681,1995,32.442715,-87.2158334
2022,11,1160079,TRUE,1681,1996,32.442715,-87.2158334
2022,11,1160079,TRUE,1681,1997,32.442715,-87.2158334
2022,11,1160079,TRUE,1681,1998,32.442715,-87.2158334
2022,11,1160079,TRUE,1681,1999,32.442715,-87.2158334
2022,11,1160079,TRUE,1681,2000,32.442715,-87.2158334
2022,11,1160079,TRUE,1681,2001,32.442715,-87.2158334
2022,11,1160079,TRUE,1681,2002,32.442715,-87.2158334
2022,11,1160079,TRUE,1681,2003,32.442715,-87.2158334
2022,11,1160079,TRUE,1681,2004,32.442715,-87.2158334
2022,11,1160079,TRUE,1681,2005,32.442715,-87.2158334
2022,11,1160079,TRUE,1681,2006,32.442715,-87.2158334
2022,11,1160079,TRUE,1681,2007,32.442715,-87.2158334
2022,11,1020446,FALSE,1994,2008,32.442715,-87.2158334
2022,11,1020446,FALSE,1994,2009,32.442715,-87.2158334
2022,11,1020446,FALSE,1994,2011,32.442715,-87.2158334
2022,11,1020446,FALSE,1994,2012,32.442715,-87.2158334
2022,11,1020446,FALSE,1994,2013,32.442715,-87.2158334
2023,12,1140013,TRUE,1356,1982,32.7846996,-87.5153953
2023,12,1140013,TRUE,1356,1983,32.7846996,-87.5153953
2023,12,1140013,TRUE,1356,1984,32.7846996,-87.5153953
2023,12,1140013,TRUE,1356,1985,32.7846996,-87.5153953
2023,12,1140013,TRUE,1356,1986,32.7846996,-87.5153953
2023,12,1140013,TRUE,1356,1987,32.7846996,-87.5153953
2023,12,1140013,TRUE,1356,1988,32.7846996,-87.5153953
2023,12,1140013,TRUE,1356,1989,32.7846996,-87.5153953
2023,12,1140013,TRUE,1356,1990,32.7846996,-87.5153953
2023,12,1140013,TRUE,1356,1991,32.7846996,-87.5153953
2023,12,1140013,TRUE,1356,1992,32.7846996,-87.5153953
2023,12,1140013,TRUE,1356,1993,32.7846996,-87.5153953
2023,12,1140013,TRUE,1356,1994,32.7846996,-87.5153953
2023,12,1140013,TRUE,1356,1995,32.7846996,-87.5153953
2023,12,1140013,TRUE,1356,1996,32.7846996,-87.5153953
2023,12,1140013,TRUE,1356,1997,32.7846996,-87.5153953
2023,12,1140013,TRUE,1356,1998,32.7846996,-87.5153953
2023,12,1140013,TRUE,1356,1999,32.7846996,-87.5153953
2023,12,1140013,TRUE,1356,2000,32.7846996,-87.5153953
2023,12,1140013,TRUE,1356,2001,32.7846996,-87.5153953
2023,12,1140013,TRUE,1356,2002,32.7846996,-87.5153953
2023,12,1140013,TRUE,1356,2003,32.7846996,-87.5153953
2023,12,1140013,TRUE,1356,2004,32.7846996,-87.5153953
2023,12,1140013,TRUE,1356,2005,32.7846996,-87.5153953
2023,12,1060373,FALSE,2068,2011,32.7846996,-87.5153953
2023,12,1060373,FALSE,2068,2012,32.7846996,-87.5153953
2023,12,1060373,FALSE,2068,2013,32.7846996,-87.5153953
2024,13,1040125,TRUE,654,1982,32.1312407,-86.2754989
2024,13,1040125,TRUE,654,1983,32.1312407,-86.2754989
2024,13,1040125,TRUE,654,1984,32.1312407,-86.2754989
2024,13,1040125,TRUE,654,1985,32.1312407,-86.2754989
2024,13,1040125,TRUE,654,1986,32.1312407,-86.2754989
2024,13,1040125,TRUE,654,1987,32.1312407,-86.2754989
2024,13,1040125,TRUE,654,1988,32.1312407,-86.2754989
2024,13,1040125,TRUE,654,1989,32.1312407,-86.2754989
2024,13,1040125,TRUE,654,1990,32.1312407,-86.2754989
2024,13,1041066,TRUE,796,1991,32.1312407,-86.2754989
2024,13,1041066,TRUE,796,1992,32.1312407,-86.2754989
2024,13,1150712,TRUE,1629,1994,32.1312407,-86.2754989
2024,13,1150712,TRUE,1629,1995,32.1312407,-86.2754989
2024,13,1030244,TRUE,612,1998,32.1312407,-86.2754989
2024,13,1030244,TRUE,612,1999,32.1312407,-86.2754989
2024,13,1030244,TRUE,612,2000,32.1312407,-86.2754989
2024,13,1030244,TRUE,612,2001,32.1312407,-86.2754989
2024,13,1030244,TRUE,612,2002,32.1312407,-86.2754989
2024,13,1030244,TRUE,612,2003,32.1312407,-86.2754989
2024,13,1030244,TRUE,612,2004,32.1312407,-86.2754989
2024,13,1030244,TRUE,612,2005,32.1312407,-86.2754989
2024,13,1030244,TRUE,612,2006,32.1312407,-86.2754989
2024,13,1030244,TRUE,612,2007,32.1312407,-86.2754989
2024,13,1030244,TRUE,612,2008,32.1312407,-86.2754989
2024,13,1030244,TRUE,612,2009,32.1312407,-86.2754989
2024,13,1030244,TRUE,612,2010,32.1312407,-86.2754989
2024,13,1030244,TRUE,612,2011,32.1312407,-86.2754989
2024,13,1030244,TRUE,612,2012,32.1312407,-86.2754989
2024,13,1030244,TRUE,612,2013,32.1312407,-86.2754989
2025,14,1060106,TRUE,834,1982,32.6594297,-86.7017714
2025,14,1060106,TRUE,834,1983,32.6594297,-86.7017714
2025,14,1060106,TRUE,834,1986,32.6594297,-86.7017714
2025,14,1060106,TRUE,834,1987,32.6594297,-86.7017714
2025,14,1040006,TRUE,636,1988,32.6594297,-86.7017714
2025,14,1040006,TRUE,636,1989,32.6594297,-86.7017714
2025,14,1040006,TRUE,636,1990,32.6594297,-86.7017714
2025,14,1040006,TRUE,636,1991,32.6594297,-86.7017714
2025,14,1040006,TRUE,636,1992,32.6594297,-86.7017714
2025,14,1190397,TRUE,1813,1993,32.6594297,-86.7017714
2025,14,1190397,TRUE,1813,1994,32.6594297,-86.7017714
2025,14,1140349,TRUE,1445,1995,32.6594297,-86.7017714
2025,14,1140349,TRUE,1445,1996,32.6594297,-86.7017714
2025,14,1140349,TRUE,1445,1997,32.6594297,-86.7017714
2025,14,1140349,TRUE,1445,1998,32.6594297,-86.7017714
2025,14,1140349,TRUE,1445,2000,32.6594297,-86.7017714
2025,14,1140349,TRUE,1445,2001,32.6594297,-86.7017714
2025,14,1140349,TRUE,1445,2002,32.6594297,-86.7017714
2025,14,1140349,TRUE,1445,2003,32.6594297,-86.7017714
2025,14,1140349,TRUE,1445,2004,32.6594297,-86.7017714
2025,14,1140349,TRUE,1445,2005,32.6594297,-86.7017714
2025,14,1140349,TRUE,1445,2006,32.6594297,-86.7017714
2025,14,1140349,TRUE,1445,2007,32.6594297,-86.7017714
2025,14,1140349,TRUE,1445,2008,32.6594297,-86.7017714
2025,14,1140349,TRUE,1445,2009,32.6594297,-86.7017714
2025,14,1140349,TRUE,1445,2010,32.6594297,-86.7017714
2025,14,1140349,TRUE,1445,2011,32.6594297,-86.7017714
2025,14,1140349,TRUE,1445,2012,32.6594297,-86.7017714
2025,14,1140349,TRUE,1445,2013,32.6594297,-86.7017714
2026,15,1150214,TRUE,1495,1982,32.5890245,-86.1307777
2026,15,1150214,TRUE,1495,1983,32.5890245,-86.1307777
2026,15,1150214,TRUE,1495,1984,32.5890245,-86.1307777
2026,15,1150214,TRUE,1495,1985,32.5890245,-86.1307777
2026,15,1150214,TRUE,1495,1986,32.5890245,-86.1307777
2026,15,1150214,TRUE,1495,1987,32.5890245,-86.1307777
2026,15,1150214,TRUE,1495,1988,32.5890245,-86.1307777
2026,15,1150214,TRUE,1495,1989,32.5890245,-86.1307777
2026,15,1030244,TRUE,612,1990,32.5890245,-86.1307777
2026,15,1150214,TRUE,1495,1992,32.5890245,-86.1307777
2026,15,1150214,TRUE,1495,1993,32.5890245,-86.1307777
2026,15,1150214,TRUE,1495,1994,32.5890245,-86.1307777
2026,15,980683,TRUE,214,1995,32.5890245,-86.1307777
2026,15,980683,TRUE,214,1996,32.5890245,-86.1307777
2026,15,980683,TRUE,214,1997,32.5890245,-86.1307777
2026,15,980663,TRUE,209,1998,32.5890245,-86.1307777
2026,15,1140408,TRUE,1460,1999,32.5890245,-86.1307777
2026,15,1140408,TRUE,1460,2000,32.5890245,-86.1307777
2026,15,1140408,TRUE,1460,2001,32.5890245,-86.1307777
2026,15,1140408,TRUE,1460,2002,32.5890245,-86.1307777
2026,15,1140408,TRUE,1460,2003,32.5890245,-86.1307777
2026,15,1140408,TRUE,1460,2004,32.5890245,-86.1307777
2026,15,1140408,TRUE,1460,2005,32.5890245,-86.1307777
2026,15,1091191,FALSE,2121,2010,32.5890245,-86.1307777
2026,15,1091191,FALSE,2121,2011,32.5890245,-86.1307777
